"year","port","name","value","state","indian","fishery","metric","species","units","latitude","longitude"
"1993","Crescent City","Apr",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1993","Crescent City","May",125,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1993","Crescent City","June",38,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1993","Crescent City","July",519,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1993","Crescent City","Aug",406,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1993","Crescent City","Sept",184,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1993","Crescent City","Oct",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1993","Crescent City","Nov",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1993","Crescent City","Season",1272,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1994","Crescent City","Feb",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1994","Crescent City","Mar",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1994","Crescent City","Apr",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1994","Crescent City","May",4474,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1994","Crescent City","June",1279,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1994","Crescent City","July",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1994","Crescent City","Aug",428,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1994","Crescent City","Sept",140,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1994","Crescent City","Oct",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1994","Crescent City","Nov",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1994","Crescent City","Season",6321,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1995","Crescent City","Feb",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1995","Crescent City","Mar",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1995","Crescent City","Apr",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1995","Crescent City","May",656,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1995","Crescent City","June",2971,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1995","Crescent City","July",NA,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1995","Crescent City","Aug",334,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
"1995","Crescent City","Sept",1595,"CA","","recreational","catch","Chinook","numbers",41.7558,-124.2026
