"year","port","name","value","state","indian","fishery","metric","species","units","latitude","longitude"
"2014","Fort Bragg","Apr",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2014","Fort Bragg","May",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2014","Fort Bragg","June",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2014","Fort Bragg","July",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2014","Fort Bragg","Aug",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2014","Fort Bragg","Sept",21,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2014","Fort Bragg","Oct",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2014","Fort Bragg","Season",21,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2015","Fort Bragg","Apr",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2015","Fort Bragg","May",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2015","Fort Bragg","June",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2015","Fort Bragg","July",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2015","Fort Bragg","Aug",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2015","Fort Bragg","Sept",36,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2015","Fort Bragg","Oct",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2015","Fort Bragg","Season",36,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2016","Fort Bragg","Apr",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2016","Fort Bragg","May",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2016","Fort Bragg","June",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2016","Fort Bragg","July",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2016","Fort Bragg","Aug",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2016","Fort Bragg","Sept",6,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2016","Fort Bragg","Oct",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2016","Fort Bragg","Season",6,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2017","Fort Bragg","Apr",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2017","Fort Bragg","May",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2017","Fort Bragg","June",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2017","Fort Bragg","July",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2017","Fort Bragg","Aug",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2017","Fort Bragg","Sept",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2017","Fort Bragg","Oct",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2017","Fort Bragg","Season",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2018","Fort Bragg","Apr",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2018","Fort Bragg","May",241,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2018","Fort Bragg","June",1497,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2018","Fort Bragg","July",775,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2018","Fort Bragg","Aug",1899,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2018","Fort Bragg","Sept",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2018","Fort Bragg","Oct",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2018","Fort Bragg","Season",4412,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2019","Fort Bragg","Apr",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2019","Fort Bragg","May",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2019","Fort Bragg","June",114,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2019","Fort Bragg","July",1311,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2019","Fort Bragg","Aug",2810,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2019","Fort Bragg","Sept",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2019","Fort Bragg","Oct",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2019","Fort Bragg","Season",4235,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2020","Fort Bragg","Apr",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2020","Fort Bragg","May",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2020","Fort Bragg","June",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2020","Fort Bragg","July",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2020","Fort Bragg","Aug",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2020","Fort Bragg","Sept",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2020","Fort Bragg","Oct",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2020","Fort Bragg","Season",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2021","Fort Bragg","Apr",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2021","Fort Bragg","May",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2021","Fort Bragg","June",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2021","Fort Bragg","July",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2021","Fort Bragg","Aug",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2021","Fort Bragg","Sept",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2021","Fort Bragg","Oct",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"2021","Fort Bragg","Season",NA,"CA","","commercial","catch","Chinook","numbers",39.4457,-123.8053
"1976","San Francisco","Apr",55,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1976","San Francisco","May",4129,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1976","San Francisco","June",9894,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1976","San Francisco","July",2977,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1976","San Francisco","Aug",3382,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1976","San Francisco","Sept",534,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1976","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1976","San Francisco","Season",20971,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1977","San Francisco","Apr",556,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1977","San Francisco","May",12608,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1977","San Francisco","June",5836,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1977","San Francisco","July",8950,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1977","San Francisco","Aug",7098,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1977","San Francisco","Sept",1237,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1977","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1977","San Francisco","Season",36285,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1978","San Francisco","Apr",1053,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1978","San Francisco","May",25472,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1978","San Francisco","June",28342,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1978","San Francisco","July",2438,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1978","San Francisco","Aug",1649,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1978","San Francisco","Sept",682,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1978","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1978","San Francisco","Season",59636,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1979","San Francisco","Apr",0,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1979","San Francisco","May",11464,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1979","San Francisco","June",11043,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1979","San Francisco","July",32189,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1979","San Francisco","Aug",15321,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1979","San Francisco","Sept",1766,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1979","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1979","San Francisco","Season",71783,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1980","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1980","San Francisco","May",16919,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1980","San Francisco","June",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1980","San Francisco","July",4849,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1980","San Francisco","Aug",5277,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1980","San Francisco","Sept",5577,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1980","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1980","San Francisco","Season",32622,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1981","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1981","San Francisco","May",27868,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1981","San Francisco","June",2676,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1981","San Francisco","July",6623,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1981","San Francisco","Aug",31230,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1981","San Francisco","Sept",13424,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1981","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1981","San Francisco","Season",81821,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1982","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1982","San Francisco","May",9725,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1982","San Francisco","June",8084,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1982","San Francisco","July",18780,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1982","San Francisco","Aug",33044,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1982","San Francisco","Sept",3684,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1982","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1982","San Francisco","Season",73317,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1983","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1983","San Francisco","May",2619,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1983","San Francisco","June",15909,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1983","San Francisco","July",4094,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1983","San Francisco","Aug",2064,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1983","San Francisco","Sept",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1983","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1983","San Francisco","Season",24686,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1984","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1984","San Francisco","May",2872,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1984","San Francisco","June",768,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1984","San Francisco","July",5869,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1984","San Francisco","Aug",4860,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1984","San Francisco","Sept",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1984","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1984","San Francisco","Season",14369,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1985","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1985","San Francisco","May",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1985","San Francisco","June",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1985","San Francisco","July",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1985","San Francisco","Aug",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1985","San Francisco","Sept",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1985","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1985","San Francisco","Season",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1986","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1986","San Francisco","May",208,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1986","San Francisco","June",4597.97402322978,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1986","San Francisco","July",2823.26792699811,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1986","San Francisco","Aug",5583.75528501527,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1986","San Francisco","Sept",763,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1986","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1986","San Francisco","Season",13975.9972352432,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1987","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1987","San Francisco","May",781,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1987","San Francisco","June",29165.1240757154,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1987","San Francisco","July",3211,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1987","San Francisco","Aug",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1987","San Francisco","Sept",377.633278598796,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1987","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1987","San Francisco","Season",33534.7573543142,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1988","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1988","San Francisco","May",727,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1988","San Francisco","June",13770.3148924445,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1988","San Francisco","July",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1988","San Francisco","Aug",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1988","San Francisco","Sept",1121.52577558713,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1988","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1988","San Francisco","Season",15618.8406680317,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1989","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1989","San Francisco","May",392,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1989","San Francisco","June",4446.57180259196,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1989","San Francisco","July",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1989","San Francisco","Aug",631.068163063212,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1989","San Francisco","Sept",0,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1989","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1989","San Francisco","Season",5469.63996565517,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1990","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1990","San Francisco","May",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1990","San Francisco","June",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1990","San Francisco","July",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1990","San Francisco","Aug",1386,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1990","San Francisco","Sept",0,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1990","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1990","San Francisco","Season",1386,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1991","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1991","San Francisco","May",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1991","San Francisco","June",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1991","San Francisco","July",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1991","San Francisco","Aug",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1991","San Francisco","Sept",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1991","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1991","San Francisco","Season",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1992","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1992","San Francisco","May",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1992","San Francisco","June",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1992","San Francisco","July",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1992","San Francisco","Aug",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1992","San Francisco","Sept",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1992","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1992","San Francisco","Season",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1993","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1993","San Francisco","May",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1993","San Francisco","June",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1993","San Francisco","July",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1993","San Francisco","Aug",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1993","San Francisco","Sept",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1993","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1993","San Francisco","Season",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1994","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1994","San Francisco","May",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1994","San Francisco","June",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1994","San Francisco","July",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1994","San Francisco","Aug",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1994","San Francisco","Sept",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1994","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1994","San Francisco","Season",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1995","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1995","San Francisco","May",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1995","San Francisco","June",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1995","San Francisco","July",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1995","San Francisco","Aug",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1995","San Francisco","Sept",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1995","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1995","San Francisco","Season",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1996","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1996","San Francisco","May",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1996","San Francisco","June",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1996","San Francisco","July",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1996","San Francisco","Aug",98,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1996","San Francisco","Sept",156,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1996","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1996","San Francisco","Season",254,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1997","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1997","San Francisco","May",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1997","San Francisco","June",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1997","San Francisco","July",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1997","San Francisco","Aug",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1997","San Francisco","Sept",0,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1997","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1997","San Francisco","Season",0,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1998","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1998","San Francisco","May",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1998","San Francisco","June",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1998","San Francisco","July",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1998","San Francisco","Aug",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1998","San Francisco","Sept",0,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1998","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1998","San Francisco","Season",0,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1999","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1999","San Francisco","May",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1999","San Francisco","June",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1999","San Francisco","July",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1999","San Francisco","Aug",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1999","San Francisco","Sept",125,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1999","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"1999","San Francisco","Season",125,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2000","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2000","San Francisco","May",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2000","San Francisco","June",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2000","San Francisco","July",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2000","San Francisco","Aug",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2000","San Francisco","Sept",251,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2000","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2000","San Francisco","Season",251,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2001","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2001","San Francisco","May",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2001","San Francisco","June",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2001","San Francisco","July",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2001","San Francisco","Aug",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2001","San Francisco","Sept",223,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2001","San Francisco","Oct",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2001","San Francisco","Season",223,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2002","San Francisco","Apr",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2002","San Francisco","May",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2002","San Francisco","June",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2002","San Francisco","July",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2002","San Francisco","Aug",681,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2002","San Francisco","Sept",3354,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2002","San Francisco","Oct",424,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2002","San Francisco","Season",4459,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2003","San Francisco","Apr",1654,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2003","San Francisco","May",84,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2003","San Francisco","June",100,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2003","San Francisco","July",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2003","San Francisco","Aug",NA,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2003","San Francisco","Sept",1356,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
"2003","San Francisco","Oct",162,"CA","","commercial","catch","Chinook","numbers",37.7749,-122.4194
