"year","port","name","value","state","indian","fishery","metric","species","units","latitude","longitude"
"2014","La Push","Season",3326,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2015","La Push","May",3274,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2015","La Push","June",839,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2015","La Push","July",402,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2015","La Push","Aug",104,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2015","La Push","Sept",79,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2015","La Push","Season",4698,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2016","La Push","May",948,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2016","La Push","June",794,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2016","La Push","July",39,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2016","La Push","Aug",7,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2016","La Push","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2016","La Push","Season",1788,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2017","La Push","May",451,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2017","La Push","June",374,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2017","La Push","July",3058,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2017","La Push","Aug",2158,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2017","La Push","Sept",310,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2017","La Push","Season",6351,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2018","La Push","May",2797,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2018","La Push","June",1330,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2018","La Push","July",2684,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2018","La Push","Aug",283,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2018","La Push","Sept",182,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2018","La Push","Season",7276,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2019","La Push","May",1430,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2019","La Push","June",2616,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2019","La Push","July",9491,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2019","La Push","Aug",219,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2019","La Push","Sept",67,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2019","La Push","Season",13823,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2020","La Push","May",135,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2020","La Push","June",389,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2020","La Push","July",692,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2020","La Push","Aug",202,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2020","La Push","Sept",0,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2020","La Push","Season",1418,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2021","La Push","May",262,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2021","La Push","June",358,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2021","La Push","July",212,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2021","La Push","Aug",75,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2021","La Push","Sept",33,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"2021","La Push","Season",940,"WA","Indian","commercial","catch","Chinook","numbers",47.9081,-124.6352
"1976","Westport","May",2090,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1976","Westport","June",8120,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1976","Westport","July",22032,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1976","Westport","Aug",15232,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1976","Westport","Sept",3972,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1976","Westport","Season",51446,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1977","Westport","May",4082,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1977","Westport","June",4269,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1977","Westport","July",13463,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1977","Westport","Aug",12474,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1977","Westport","Sept",4658,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1977","Westport","Season",38946,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1978","Westport","May",2932,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1978","Westport","June",4618,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1978","Westport","July",13418,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1978","Westport","Aug",7352,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1978","Westport","Sept",1945,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1978","Westport","Season",30265,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1979","Westport","May",13807,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1979","Westport","June",71,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1979","Westport","July",7473,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1979","Westport","Aug",5353,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1979","Westport","Sept",59,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1979","Westport","Season",26763,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1980","Westport","May",10995,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1980","Westport","June",1947,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1980","Westport","July",5813,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1980","Westport","Aug",3497,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1980","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1980","Westport","Season",22252,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1981","Westport","May",7183,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1981","Westport","June",976,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1981","Westport","July",6092,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1981","Westport","Aug",3018,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1981","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1981","Westport","Season",17269,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1982","Westport","May",2767,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1982","Westport","June",527,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1982","Westport","July",13215,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1982","Westport","Aug",293,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1982","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1982","Westport","Season",16802,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1983","Westport","May",3778,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1983","Westport","June",94,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1983","Westport","July",5620,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1983","Westport","Aug",63,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1983","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1983","Westport","Season",9555,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1984","Westport","May",1093,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1984","Westport","June",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1984","Westport","July",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1984","Westport","Aug",1236,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1984","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1984","Westport","Season",2329,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1985","Westport","May",1645,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1985","Westport","June",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1985","Westport","July",229,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1985","Westport","Aug",2511,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1985","Westport","Sept",31,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1985","Westport","Season",4416,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1986","Westport","May",3459,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1986","Westport","June",50,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1986","Westport","July",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1986","Westport","Aug",1147,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1986","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1986","Westport","Season",4656,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1987","Westport","May",4747,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1987","Westport","June",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1987","Westport","July",91,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1987","Westport","Aug",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1987","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1987","Westport","Season",4838,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1988","Westport","May",10040,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1988","Westport","June",11602,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1988","Westport","July",57,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1988","Westport","Aug",242,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1988","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1988","Westport","Season",21941,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1989","Westport","May",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1989","Westport","June",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1989","Westport","July",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1989","Westport","Aug",282,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1989","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1989","Westport","Season",282,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1990","Westport","May",14381,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1990","Westport","June",888,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1990","Westport","July",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1990","Westport","Aug",1017,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1990","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1990","Westport","Season",16286,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1991","Westport","May",8814,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1991","Westport","June",5479,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1991","Westport","July",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1991","Westport","Aug",579,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1991","Westport","Sept",366,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1991","Westport","Season",15238,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1992","Westport","May",9073,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1992","Westport","June",6191,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1992","Westport","July",979,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1992","Westport","Aug",833,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1992","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1992","Westport","Season",17076,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1993","Westport","May",8566,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1993","Westport","June",5366,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1993","Westport","July",1797,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1993","Westport","Aug",281,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1993","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1993","Westport","Season",16010,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1994","Westport","May",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1994","Westport","June",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1994","Westport","July",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1994","Westport","Aug",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1994","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1994","Westport","Season",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1995","Westport","May",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1995","Westport","June",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1995","Westport","July",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1995","Westport","Aug",3,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1995","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1995","Westport","Season",3,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1996","Westport","May",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1996","Westport","June",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1996","Westport","July",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1996","Westport","Aug",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1996","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1996","Westport","Season",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1997","Westport","May",3236,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1997","Westport","June",549,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1997","Westport","July",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1997","Westport","Aug",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1997","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1997","Westport","Season",3785,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1998","Westport","May",4043,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1998","Westport","June",117,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1998","Westport","July",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1998","Westport","Aug",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1998","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1998","Westport","Season",4160,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1999","Westport","May",2808,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1999","Westport","June",4938,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1999","Westport","July",3428,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1999","Westport","Aug",1524,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1999","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"1999","Westport","Season",12698,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2000","Westport","May",5462,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2000","Westport","June",2086,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2000","Westport","July",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2000","Westport","Aug",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2000","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2000","Westport","Season",7548,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2001","Westport","May",2072,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2001","Westport","June",2284,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2001","Westport","July",1897,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2001","Westport","Aug",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2001","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2001","Westport","Season",6253,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2002","Westport","May",5626,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2002","Westport","June",4680,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2002","Westport","July",5589,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2002","Westport","Aug",2813,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2002","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2002","Westport","Season",18708,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2003","Westport","May",13364,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2003","Westport","June",4385,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2003","Westport","July",6554,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2003","Westport","Aug",5848,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2003","Westport","Sept",363,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2003","Westport","Season",30514,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2004","Westport","May",7128,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2004","Westport","June",510,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2004","Westport","July",4685,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2004","Westport","Aug",5727,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2004","Westport","Sept",1034,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2004","Westport","Season",19084,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2005","Westport","May",4929,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2005","Westport","June",595,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2005","Westport","July",3285,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2005","Westport","Aug",3182,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2005","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2005","Westport","Season",11991,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2006","Westport","May",2434,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2006","Westport","June",545,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2006","Westport","July",109,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2006","Westport","Aug",662,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2006","Westport","Sept",461,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2006","Westport","Season",4211,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2007","Westport","May",223,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2007","Westport","June",122,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2007","Westport","July",171,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2007","Westport","Aug",20,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2007","Westport","Sept",18,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2007","Westport","Season",554,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2008","Westport","May",47,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2008","Westport","June",434,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2008","Westport","July",1,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2008","Westport","Aug",17,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2008","Westport","Sept",0,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2008","Westport","Season",499,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2009","Westport","May",597,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2009","Westport","June",461,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2009","Westport","July",138,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2009","Westport","Aug",3,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2009","Westport","Sept",2,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2009","Westport","Season",1201,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2010","Westport","May",1902,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2010","Westport","June",1529,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2010","Westport","July",368,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2010","Westport","Aug",332,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2010","Westport","Sept",0,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2010","Westport","Season",4131,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2011","Westport","May",2022,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2011","Westport","June",513,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2011","Westport","July",276,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2011","Westport","Aug",30,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2011","Westport","Sept",93,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2011","Westport","Season",2934,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2012","Westport","May",4511,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2012","Westport","June",788,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2012","Westport","July",157,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2012","Westport","Aug",421,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2012","Westport","Sept",225,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2012","Westport","Season",6102,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2013","Westport","May",3984,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2013","Westport","June",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2013","Westport","July",1900,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2013","Westport","Aug",87,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2013","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2013","Westport","Season",5971,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2014","Westport","May",3075,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2014","Westport","June",27,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2014","Westport","July",168,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2014","Westport","Aug",56,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2014","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2014","Westport","Season",3326,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2015","Westport","May",3274,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2015","Westport","June",839,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2015","Westport","July",402,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2015","Westport","Aug",104,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2015","Westport","Sept",79,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2015","Westport","Season",4698,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2016","Westport","May",948,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2016","Westport","June",794,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2016","Westport","July",39,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2016","Westport","Aug",7,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
"2016","Westport","Sept",NA,"WA","Indian","commercial","catch","Chinook","numbers",46.8901,-124.1041
